person_id,Name,Role,email,phone,linkedin,City,State,Country
22534,Shaurya Cook,Nathanael Young,shaurya_cook@gmail.com,6511593282,http://www.linkedin.com/in/nathanael-young/,San Francisco,California,United States
22535,Shaurya Cooper,Frontend Developer,shaurya.cooper@gmail.com,8816421709,,Wollongong,New South Wales,Australia
22536,Shaurya Cox,Creative Director & Founder,shaurya.cox@gmail.com,8373769363,,Mangaluru,Karnataka,India
22537,Shaurya Davies,Web Developer Web Developer Web Developer,shaurya.davies@gmail.com,8534257496,,Hyderabad,Telangana,India
22538,Shaurya Davis,Vidya Today,shaurya_davis@gmail.com,6345388514,,Nashik,Maharashtra,India
22539,Shaurya Dawson,Account Manager / Mobile Apps,shaurya.dawson@gmail.com,6463369788,,Thane,Maharashtra,India
22540,Shaurya Day,Quentin Franke,shaurya.day@gmail.com,7189346884,http://quentin.bz,New Delhi,Delhi,India
22541,Shaurya Dixon,Tara Pelsue,shauryadixon@gmail.com,9779713892,,Ballarat,Victoria,Australia
22542,Shaurya Edwards,,shaurya.edwards@gmail.com,6275616329,,Austin,Texas,United States
22543,Shaurya Elliott,Full Stack Developer,selliott87@gmail.com,6239434158,,Warangal,Telangana,India
22544,Shaurya Ellis,Alejandro L. Trujillo S.,shaurya.ellis@gmail.com,7281198262,,Orlando,Florida,United States
22545,Shaurya Evans,Software Engineer,shaurya.evans@gmail.com,6867409347,,Naperville,Illinois,United States
22546,Shaurya Fairchild,Christopher Holtwick,shaurya_fairchild@gmail.com,9723712701,http://www.linkedin.com/in/christopherholtwick,Brampton,Ontario,Canada
22547,Shaurya Faulkner,Front- End Web Development Instructor,shauryafaulkner@gmail.com,8190309679,,Hubballi,Karnataka,India
22548,Shaurya Fisher,Contract Paralegal,shaurya_fisher@gmail.com,9495545522,,Glasgow,Scotland,United Kingdom
22549,Shaurya Fletcher,Ahmed Alyounis,sfletcher50@gmail.com,6130766907,https://www.linkedin.com/in/ahmedalyounis,Nagpur,Maharashtra,India
22550,Shaurya Ford,Front End Developer,shaurya_ford@gmail.com,7087289831,,Nashik,Maharashtra,India
22551,Shaurya Foster,Freelance Consultant and Developer,shaurya.foster@gmail.com,8031424293,,Salem,Tamil Nadu,India
22552,Shaurya Fox,UI/UX Banner Designer,shauryafox@gmail.com,8010098153,,Belagavi,Karnataka,India
22553,Shaurya Gibson,Junior Web Developer,shaurya_gibson@gmail.com,7721513593,,Madurai,Tamil Nadu,India
22554,Shaurya Graham,Sr. Full Stack Developer,sgraham14@gmail.com,9759086574,,Ottawa,Ontario,Canada
22555,Shaurya Gray,Sr. Product UI/UX Designer,shaurya_gray@gmail.com,8054814161,,Mumbai,Maharashtra,India
22556,Shaurya Green,"You name it, I was a part of it.",shaurya_green@gmail.com,7745318770,,Birmingham,England,United Kingdom
22557,Shaurya Griffiths,Freelance Web Developer,sgriffiths51@gmail.com,8736860558,https://www.linkedin.com/in/jbusnelli/,Burnaby,British Columbia,Canada
22558,Shaurya Hall,Michael Marandola,shall99@gmail.com,8751695788,https://www.linkedin.com/in/michael-marandola,Newport,Wales,United Kingdom
22559,Shaurya Harris,UX/UI Developer & Designer,shauryaharris@gmail.com,8205283979,,Laval,Quebec,Canada
22560,Shaurya Harrison,Front End Developer,shauryaharrison@gmail.com,9278506862,,Bengaluru,Karnataka,India
22561,Shaurya Harvey,Front End Developer,shauryaharvey@gmail.com,6352518121,,Karimnagar,Telangana,India
22562,Shaurya Hayes,Business Developer/ Recruiter Business Developer/ Recruiter,shaurya.hayes@gmail.com,9104541792,,Richmond,British Columbia,Canada
22563,Shaurya Henderson,INTERACIVE DEVELOPER/ FRONT- END DEVELOPER,shaurya.henderson@gmail.com,6237193735,,Longueuil,Quebec,Canada
22564,Shaurya Hill,Director of Digital Design,shaurya_hill@gmail.com,8674821811,,Belagavi,Karnataka,India
22565,Shaurya Holloway,Photographer Jackson,shaurya_holloway@gmail.com,9179854825,,Brisbane,Queensland,Australia
22566,Shaurya Holmes,Lead UX/UI Developer,sholmes30@gmail.com,7195746165,,Wrexham,Wales,United Kingdom
22567,Shaurya Hopkins,Web Developer Web Developer Hybrid Designer & Developer,shauryahopkins@gmail.com,9324462273,,New Delhi,Delhi,India
22568,Shaurya Howard,Full Stack Technical Architect,shaurya.howard@gmail.com,8832843105,,Brisbane,Queensland,Australia
22569,Shaurya Hughes,Darrin Ezell,shaurya.hughes@gmail.com,9242648019,http://darrinezell.com,Swansea,Wales,United Kingdom
22570,Shaurya Hunt,Nicholas Lefter,shunt36@gmail.com,6455507607,http://www.linkedin.com/in/nicholas-lefter,Geelong,Victoria,Australia
22571,Shaurya Hunter,RONNIE SWAFFORD,shaurya.hunter@gmail.com,6967869450,,Burnaby,British Columbia,Canada
22572,Shaurya Jackson,Henry Schein,shauryajackson@gmail.com,7002023270,,Swansea,Wales,United Kingdom
22573,Shaurya Jenkins,"Senior Solution Designer, project manager & developer",shaurya.jenkins@gmail.com,9544231827,,Glasgow,Scotland,United Kingdom
22574,Shaurya Johnson,Full Stack Developer,shauryajohnson@gmail.com,9413773209,,Vancouver,British Columbia,Canada
22575,Shaurya Jones,Edward Jones,shauryajones@gmail.com,8076405267,,Warangal,Telangana,India
22576,Shaurya Kelly,Web Manager,shaurya.kelly@gmail.com,8033003381,,Toronto,Ontario,Canada
22577,Shaurya Robinson,Christian John Gonzalez,srobinson48@gmail.com,7393980180,http://linkedin.com/in/christian-john-gonzalez,Mangaluru,Karnataka,India
22578,Shaurya Knight,Remote Contract,shauryaknight@gmail.com,7884997406,,Cairns,Queensland,Australia
22579,Shaurya Lawrence,Karl Rodulfo,shauryalawrence@gmail.com,8344899613,http://karlrodulfo.com,Bengaluru,Karnataka,India
22580,Shaurya Lewis,Sandy,slewis88@gmail.com,7596785015,,Sunshine Coast,Queensland,Australia
22581,Shaurya Lloyd,Principal Front-End UI/UX Web Developer,shaurya_lloyd@gmail.com,6076509258,,Mysuru,Karnataka,India
22582,Shaurya Marshall,FRONT END DEVELOPER,shauryamarshall@gmail.com,7630972827,,Mangaluru,Karnataka,India
22583,Shaurya Martin,Graphic Designer,shauryamartin@gmail.com,8581962591,,Buffalo,New York,United States
22584,Shaurya Mason,Software Developer ( Front End - Aurelia.js / javascript ES6),shaurya.mason@gmail.com,8425234796,,Tiruchirappalli,Tamil Nadu,India
22585,Shaurya Matthews,Sr. UI Developer,shaurya.matthews@gmail.com,6796999986,,Syracuse,New York,United States
22586,Shaurya Miller,Mahuya Ghosh,shaurya_miller@gmail.com,8470450929,webmaxdesign.net,Salem,Tamil Nadu,India
22587,Shaurya Mills,Realtor Realtor,shaurya.mills@gmail.com,8349649413,,Brampton,Ontario,Canada
22588,Shaurya Mitchell,Creator and Software Developer,shaurya_mitchell@gmail.com,9528445725,,Orlando,Florida,United States
22589,Shaurya Moore,David Hui,smoore55@gmail.com,6608484363,,Brampton,Ontario,Canada
22590,Shaurya Morgan,Electronics Technician,smorgan3@gmail.com,8371374850,,Newcastle,New South Wales,Australia
22591,Shaurya Morris,Assistant Director of Engineers,smorris71@gmail.com,8467746064,,San Jose,California,United States
22592,Shaurya Murray,Freelance Front End Designer and Developer,smurray57@gmail.com,6835157979,,Syracuse,New York,United States
22593,Shaurya Myers,Jonathan Aguilar,shaurya_myers@gmail.com,9899778974,http://linkedin.com/in/jonathanaguilar1,Hamilton,Ontario,Canada
22594,Shaurya Nelson,Web Designer/UI Designer/Lead Front-End Drupal Web Developer,snelson42@gmail.com,7620627755,,Madurai,Tamil Nadu,India
22595,Shaurya Owen,Darya Ney,sowen40@gmail.com,6586968309,https://www.linkedin.com/in/DaryaNey/,Aurora,Illinois,United States
22596,Shaurya Palmer,Front-end Web Developer and UI/UX Designer,shaurya_palmer@gmail.com,6194186670,https://www.linkedin.com/in/alberghene,New York City,New York,United States
22597,Shaurya Parker,UI Engineer (Consultant),shaurya_parker@gmail.com,8497202973,,Tiruchirappalli,Tamil Nadu,India
22598,Shaurya Payne,Freelancer Freelancer,shaurya.payne@gmail.com,6878439189,http://linkedin.com/in/zeynab-shokoohi,Dundee,Scotland,United Kingdom
22599,Shaurya Pearce,FREELANCE WEB DEVELOPER,shaurya_pearce@gmail.com,8891337735,,Burnaby,British Columbia,Canada
22600,Shaurya Pearson,Ecommerce Front- End Web Developer,shauryapearson@gmail.com,6006385878,,Karimnagar,Telangana,India
22601,Shaurya Phillips,Christian Gehrke,sphillips1@gmail.com,6377632825,,Fort Worth,Texas,United States
22602,Shaurya Porter,Daniel McGhee,shaurya.porter@gmail.com,9013728143,https://www.linkedin/in/daniel-mcghee,Pune,Maharashtra,India
22603,Shaurya Powell,Elliott Graphics,shauryapowell@gmail.com,9700722522,http://www.linkedin.com/in/bernie-elliott,Nizamabad,Telangana,India
22604,Shaurya Price,Senior Front End Developer,shauryaprice@gmail.com,8303648810,,Toronto,Ontario,Canada
22605,Shaurya Reed,Digital Product Designer Consultant,shauryareed@gmail.com,9131800841,,Warangal,Telangana,India
22606,Shaurya Reynolds,Jr. Front End Web Developer,shauryareynolds@gmail.com,9483735396,,Buffalo,New York,United States
22607,Shaurya Richards,Front End UI Developer,shaurya.richards@gmail.com,6952749212,,Chennai,Tamil Nadu,India
22608,Shaurya Richardson,Brett Slone,srichardson72@gmail.com,6189766307,BrettSlone.com,Melton,Victoria,Australia
22609,Shaurya Roberts,Frontend Engineer,shaurya_roberts@gmail.com,7776129373,,Los Angeles,California,United States
22610,Shaurya Awasthi,"Co-Founder Co-Founder Digital Marketing, Sales, and Operations",sawasthi93@gmail.com,9699965737,,Longueuil,Quebec,Canada
22611,Shaurya Dube,FRONT END WEB DEVELOPER,sdube12@gmail.com,8266257120,,Thane,Maharashtra,India
22612,Shaurya Grewal,IT Security Consultant,shauryagrewal@gmail.com,7135618247,,Austin,Texas,United States
22613,Shaurya Guptan,Product Manager,shauryaguptan@gmail.com,6816279216,,Manchester,England,United Kingdom
22614,Shaurya Haldar,"Project Manager, Release Manager & Frontend Developer and Designer",shaurya.haldar@gmail.com,7837381363,,Brampton,Ontario,Canada
22615,Shaurya Kapany,Front End Developer,shauryakapany@gmail.com,6541897369,http://Linkedin.com/in/jcab118,Mumbai,Maharashtra,India
22616,Shaurya Lal,Rob Bailey,slal35@gmail.com,6699825537,https://www.linkedin.com/in/rob-bailey-webdev,Yonkers,New York,United States
22617,Shaurya Majumdar,Jerome Heuze,shauryamajumdar@gmail.com,6716200842,,Mangaluru,Karnataka,India
22618,Shaurya Meena,Stuart,smeena99@gmail.com,6093081918,,Houston,Texas,United States
22619,Shaurya Nigam,Heather Lynn,shauryanigam@gmail.com,6586857620,https://www.linkedin.com/in/heather-lynn-11007ab4/,Mysuru,Karnataka,India
22620,Shaurya Patel,Creative Director & Full Stack Engineer,shauryapatel@gmail.com,6596194958,https://www.linkedin.com/in/hbodell,Khammam,Telangana,India
22621,Shaurya Rao,Nick,shaurya.rao@gmail.com,7953886023,http://www.nicksresume.com,Chicago,Illinois,United States
22622,Shaurya Ray,Software Developer,shauryaray@gmail.com,7935032293,,Hubballi,Karnataka,India
22623,Shaurya Reddy,Motivated Entry Level Software Engineer,sreddy83@gmail.com,9985855154,,Thane,Maharashtra,India
22624,Shaurya Samant,Researcher Researcher,shaurya.samant@gmail.com,7940294838,,Aberdeen,Scotland,United Kingdom
22625,Shaurya Sarabhai,Front End Developer,ssarabhai57@gmail.com,7942032684,http://linkedin.com/in/nathan-mcclellan,Mississauga,Ontario,Canada
22626,Shaurya Sen,Front End UI Developer,shaurya.sen@gmail.com,8610251034,,Hyderabad,Telangana,India
22627,Shaurya Shekhar,Front- end developer,shaurya_shekhar@gmail.com,8754040573,,Hyderabad,Telangana,India
22628,Shaurya Soni,Wyatt Elliott,ssoni25@gmail.com,7016087116,http://www.linkedin.com/in/wyatt-elliott,Nagpur,Maharashtra,India
22629,Shaurya Thakur,Front-End Development and QA Intern,shaurya.thakur@gmail.com,9918422126,,Thane,Maharashtra,India
22630,Shaurya Uppal,Katelynn West,suppal89@gmail.com,9497013151,http://linkedin.com/in/katelynnwest,London,England,United Kingdom
22631,Shaurya Vyas,Intern Intern Intern,svyas85@gmail.com,6846691451,,Khammam,Telangana,India
22632,Shaurya Bhonsle,<candidate_name>,shaurya.bhonsle@gmail.com,7699256230,<linkedin_link_if_present>,Inverness,Scotland,United Kingdom
22633,Shaurya Chakravarty,Front End Developer,schakravarty94@gmail.com,6102245271,,New York City,New York,United States
22634,Shaurya Khattar,Jeremiah Perkins,shaurya_khattar@gmail.com,8446299672,https://www.linkedin.com/in/jeremiah-perkins-29bb97122,New York City,New York,United States
22635,Shaurya Atkinson,Front End Developer(Angular 2+),satkinson61@gmail.com,9626399363,,Mangaluru,Karnataka,India
22636,Shaurya Barton,PHILLIP SCOTT,sbarton58@gmail.com,8801234708,,Warangal,Telangana,India
22637,Shaurya Booth,Diego Taveras,sbooth32@gmail.com,8444011896,https://github.com/diegodjty,San Diego,California,United States
22638,Shaurya Burgess,Edison,sburgess53@gmail.com,9137318736,,Mumbai,Maharashtra,India
22639,Shaurya Clayton,Student - Front End Web Developer,shaurya_clayton@gmail.com,8073020298,,Tallahassee,Florida,United States
22640,Shaurya Crosby,James Muller,shaurya_crosby@gmail.com,8464258014,http://www.linkedin.com/in/james-muller3140,Mangaluru,Karnataka,India
22641,Shaurya Davenport,Full Stack Developer,shauryadavenport@gmail.com,9651960010,,Vadodara,Gujarat,India
22642,Shaurya Glover,Front-End Web Developer,shauryaglover@gmail.com,6564975306,,Gold Coast,Queensland,Australia
22643,Shaurya Hampton,Laura Wall,shaurya.hampton@gmail.com,9580922703,https://www.linkedin.com/in/lauramwall/,Toronto,Ontario,Canada
22644,Shaurya Hardy,Self-Employed Web Developer / Marketing / Data Analyst,shauryahardy@gmail.com,8219398855,,Tallahassee,Florida,United States
22645,Shaurya Harrington,Full Stack Developer,shaurya_harrington@gmail.com,9738607505,,Tiruchirappalli,Tamil Nadu,India
22646,Shaurya Holt,Senior Front-End Developer,shaurya_holt@gmail.com,9836121912,,San Jose,California,United States
22647,Shaurya Kendall,Senior Multimedia Designer,shaurya_kendall@gmail.com,7788960859,https://www.linkedin.com/in/mccallummultimedia/,Inverness,Scotland,United Kingdom
22648,Shaurya Lambert,Lauren Morrow,shauryalambert@gmail.com,6509332842,http://linkedin.com/in/lauren-morrow,Rochester,New York,United States
22649,Shaurya Mercer,Front End Developer,smercer75@gmail.com,8259631823,,Inverness,Scotland,United Kingdom
22650,Shaurya Newton,Edison,shauryanewton@gmail.com,8928658130,http://LINKEDIN.COM/IN/TPPTRAVIS,Mumbai,Maharashtra,India
22651,Shaurya Perkins,Balal Zuhair,sperkins35@gmail.com,7865918844,http://linkedin.com/in/balal-zuhair,Nagpur,Maharashtra,India
22652,Shaurya Potter,James O'Brien,spotter10@gmail.com,6894787687,https://www.linkedin.com/in/jamesobriendev/,Bangor,Wales,United Kingdom
22653,Shaurya Preston,Web Developer,shaurya_preston@gmail.com,8382893974,,Hamilton,Ontario,Canada
22654,Shaurya Rowe,David Lau,shaurya_rowe@gmail.com,8744115040,https://www.linkedin.com/in/davidlaului,Madurai,Tamil Nadu,India
22655,Shaurya Sinclair,Steve Mu,shaurya_sinclair@gmail.com,9975992003,http://www.linkedin.com/in/steve-mu,New Delhi,Delhi,India
22656,Shaurya Sutton,FRONT END DEVELOPER,shauryasutton@gmail.com,6698178742,,Warangal,Telangana,India
22657,Shaurya Underwood,Full Stack Developer,shaurya.underwood@gmail.com,6321827786,,Springfield,Illinois,United States
22658,Shaurya Vance,Full Stack Developer,shauryavance@gmail.com,8874446002,,Tweed Heads,New South Wales,Australia
22659,Shaurya Webster,Front End Developer (Contract),shaurya_webster@gmail.com,9743697205,https://www.linkedin.com/in/cesarareyes,Gandhinagar,Gujarat,India
22660,Siddharth Acharya,Yosuan I Rodriguez,siddharth_acharya@gmail.com,6534524431,http://yosuanirodriguez.com,Ottawa,Ontario,Canada
22661,Siddharth Adhikari,Software Developer,sadhikari57@gmail.com,7766912551,https://elenastenina.github.io/,Montreal,Quebec,Canada
22662,Siddharth Agarwal,"LEAD WEB DEVELOPER, INDUSIND BANK",sagarwal98@gmail.com,6561116147,,Newport,Wales,United Kingdom
22663,Siddharth Agnihotri,Waqar Habib,sagnihotri5@gmail.com,8242742823,http://www.linkedin.com/in/waqarhabib94,Vancouver,British Columbia,Canada
22664,Siddharth Ahuja,Raviteja,siddharth_ahuja@gmail.com,6901559306,,Hyderabad,Telangana,India
22665,Siddharth Ahluwalia,Nathan Robinson,sahluwalia16@gmail.com,6834908286,,Vadodara,Gujarat,India
22666,Siddharth Bajpai,USER INTERFACE (UI) DEVELOPER,siddharth_bajpai@gmail.com,9133375660,,Leeds,England,United Kingdom
22667,Siddharth Bakshi,Brionna White,siddharth.bakshi@gmail.com,8153613117,linkedin.com/in/brionnawhite,Naperville,Illinois,United States
22668,Siddharth Balakrishnan,Front- end UX Designer & Developer,sbalakrishnan44@gmail.com,7606819985,http://www.linkedin.com/in/ashna-aggarwal,Austin,Texas,United States
22669,Siddharth Banerjee,Front End Web Developer,siddharth.banerjee@gmail.com,7197486170,,Brampton,Ontario,Canada
22670,Siddharth Bansal,Thomas Ma,sbansal27@gmail.com,9721940209,,Hubballi,Karnataka,India
22671,Siddharth Barman,Front End Developer,sbarman25@gmail.com,7356782857,,Hyderabad,Telangana,India
22672,Siddharth Bedi,Software Engineer Software Engineer Front end developer,siddharthbedi@gmail.com,6137428480,,San Francisco,California,United States
22673,Siddharth Bhaduri,Front End Developer,siddharth.bhaduri@gmail.com,9640656090,,Montreal,Quebec,Canada
22674,Siddharth Bhagat,Frontend Web Developer/Designer,siddharth.bhagat@gmail.com,7045151777,,Newcastle,New South Wales,Australia
22675,Siddharth Bhandari,JavaScript Developer,siddharth_bhandari@gmail.com,9898292157,,New York City,New York,United States
22676,Siddharth Bhardwaj,Sviatlana Tsialeha,siddharthbhardwaj@gmail.com,8563728378,http://linkedin.com/in/sviatlana-tsialeha,Mangaluru,Karnataka,India
22677,Siddharth Bhat,Website & Graphic Designer (Volunteer Work) Website & Graphic Designer (Volunteer Work) Business Analyst - Web Developer - IT Technician,siddharth.bhat@gmail.com,8357161129,,Warangal,Telangana,India
22678,Siddharth Bhatia,Front End Developer/Owner,sbhatia21@gmail.com,9688044643,,Ballarat,Victoria,Australia
22679,Siddharth Bhatnagar,Senior UX Designer,sbhatnagar55@gmail.com,6745850003,,Tampa,Florida,United States
22680,Siddharth Bhatt,Front- End Developer/Designer,siddharth.bhatt@gmail.com,9306858482,,San Antonio,Texas,United States
22681,Siddharth Bhattacharya,Adam Wladyszewski,sbhattacharya16@gmail.com,9163416605,https://www.linkedin.com/in/adamwladyszewski/,Hubballi,Karnataka,India
22682,Siddharth Chakraborty,Front-End Developer,siddharthchakraborty@gmail.com,9608676150,,Mumbai,Maharashtra,India
22683,Siddharth Chatterjee,Technical Specialist,siddharth.chatterjee@gmail.com,6639359341,,Nizamabad,Telangana,India
22684,Siddharth Chaturvedi,Nickolas Boker,siddharthchaturvedi@gmail.com,9919761873,,London,England,United Kingdom
22685,Siddharth Chaudhry,Vice President Of Technology And Marketing,schaudhry36@gmail.com,6401142499,,Mumbai,Maharashtra,India
22686,Siddharth Chauhan,NET/Web Designer/ Developer,siddharth_chauhan@gmail.com,7716713247,,New Delhi,Delhi,India
22687,Siddharth Chopra,App System Engineer,siddharth.chopra@gmail.com,6915027639,https://www.linkedin.com/in/chernp,Bangor,Wales,United Kingdom
